ID,Mnemónico_PE,Nombre,Descripción,Tipo,Long.,Códigos válidos,Clases,,Catálogo,Comentarios,SubNombre,Hoja,,,,,,,,,,,,,,,,,,,,,,,
4,LLAVE_HOG,Llave de hogar,Clave única de identificación del hogar (UPM+VIV_SEL+hogar),Caracter ,10,010000305….326079818,,,,,Identificación del hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
5,LLAVE_VIV, Llave de vivienda,Clave única de identificación de la vivienda (UPM+VIV_SEL),Caracter ,9,0100003051….3260798181,,,,,Identificación del hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
5,LLAVE_VIV, Llave de vivienda,Clave única de identificación de la vivienda (UPM+VIV_SEL),Caracter ,9,0100003051….3260798181,,,,,Identificación del hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
5,LLAVE_VIV, Llave de vivienda,Clave única de identificación de la vivienda (UPM+VIV_SEL),Caracter ,9,0100003051….3260798181,,,,,Identificación del hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
5,LLAVE_VIV, Llave de vivienda,Clave única de identificación de la vivienda (UPM+VIV_SEL),Caracter ,9,0100003051….3260798181,,,,,Identificación del hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
6,ENT,Entidad federativa,Clave de Entidad Federativa de levantamiento de la información,Caracter,2,01…32,01…32,Entidad Federativa,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,1,Localidad de 100 000 y más habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,2,Localidad de 15 000 a 99 999 habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,3,Localidad de 2 500 a 14 999 habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,4,Localidad menor de 2 500 habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,4,Localidad menor de 2 500 habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
7,TAM_LOC,Tamaño de localidad,Clave de tamaño de localidad,Caracter,1,1…4,4,Localidad menor de 2 500 habitantes,TC_ENTIDADES,,Variables geográficas,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
8,P2_5,Total de personas en el hogar,Entonces en este hogar hay … personas?,Caracter ,2,01…12,,,,,"Residentes, hogares y lista de personas",THOGAR,,,,,,,,,,,,,,,,,,,,,,,
8,P2_5,Total de personas en el hogar,Entonces en este hogar hay … personas?,Caracter ,2,01…12,,,,,"Residentes, hogares y lista de personas",THOGAR,,,,,,,,,,,,,,,,,,,,,,,
8,P2_5,Total de personas en el hogar,Entonces en este hogar hay … personas?,Caracter ,2,01…12,,,,,"Residentes, hogares y lista de personas",THOGAR,,,,,,,,,,,,,,,,,,,,,,,
9,P4_1,Condición de migración internacional durante los últimos cinco años,"¿Durante los últimos cinco años, esto es, de agosto de 2013 a la fecha, usted o alguna de las personas que vive o vivía en este hogar se fue a vivir o a trabajar a otro país?",Caracter,1,"1,2",1,Sí,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
9,P4_1,Condición de migración internacional durante los últimos cinco años,"¿Durante los últimos cinco años, esto es, de agosto de 2013 a la fecha, usted o alguna de las personas que vive o vivía en este hogar se fue a vivir o a trabajar a otro país?",Caracter,1,"1,2",2,No,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
10,P4_3,Número de migrantes,"Entonces, ¿el número de personas de este hogar que se fueron a vivir o a trabajar a otro país es de ... Personas",Caracter ,2,01...07,01…07,Total de migrantes internacionales en el hogar,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
10,P4_3,Número de migrantes,"Entonces, ¿el número de personas de este hogar que se fueron a vivir o a trabajar a otro país es de ... Personas",Caracter ,2,01...07,01…07,Total de migrantes internacionales en el hogar,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
10,P4_3,Número de migrantes,"Entonces, ¿el número de personas de este hogar que se fueron a vivir o a trabajar a otro país es de ... Personas",Caracter ,2,01...07,01…07,Total de migrantes internacionales en el hogar,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
10,P4_3,Número de migrantes,"Entonces, ¿el número de personas de este hogar que se fueron a vivir o a trabajar a otro país es de ... Personas",Caracter ,2,01...07,01…07,Total de migrantes internacionales en el hogar,,,Condición de Migrantes Internacionales en el Hogar,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
11,FAC_VIV,Factor,Factor de expansión a nivel vivienda,Numérico,5,1021…227263,,,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
11,FAC_VIV,Factor,Factor de expansión a nivel vivienda,Numérico,5,1021…227263,,,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
12,T_LOC_UR,Localidad urbano-rural,"Tamaño de localidad, segunda agrupación",Caracter,1,"1,2",1,Localidad Urbana (2 500 y más habitantes) ,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
12,T_LOC_UR,Localidad urbano-rural,"Tamaño de localidad, segunda agrupación",Caracter,1,"1,2",2,Localidad Rural (menos de 2 500 habitantes),,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
13,T_LOC_AG1,Tamaño de localidad (Agrupado),"Tamaño de localidad, tercera agrupación",Caracter,1,"1,2",1,Localidad de 15 000 y más habitantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
13,T_LOC_AG1,Tamaño de localidad (Agrupado),"Tamaño de localidad, tercera agrupación",Caracter,1,"1,2",2,Localidad menor de 15 000 habitantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,1,1 integrante,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,2,2 integrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,3,3 integrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,4,4 integrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,5,5 integrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,6,6 integrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
14,INTHOG_R,Total de personas en el hogar,Integrantes del hogar,Caracter,1,1…7,7,7 integrantes o más,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
15,TIP_HOG,Tipo de hogar,Tipo de hogar,Caracter,1,"1,2",1,Tipo de hogar familiar,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
15,TIP_HOG,Tipo de hogar,Tipo de hogar,Caracter,1,"1,2",2,Tipo de hogar no familiar,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
16,CLS_HOG,Clase de hogar,Clase de hogar,Caracter,1,1…6,1,Hogar Nuclear,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
16,CLS_HOG,Clase de hogar,Clase de hogar,Caracter,1,1…6,2,Hogar Ampliado,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
16,CLS_HOG,Clase de hogar,Clase de hogar,Caracter,1,1…6,3,Hogar Compuesto,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
16,CLS_HOG,Clase de hogar,Clase de hogar,Caracter,1,1…6,5,Hogar Unipersonal,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
16,CLS_HOG,Clase de hogar,Clase de hogar,Caracter,1,1…6,6,Hogar de corresidentes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
17,SEXO JEFE,Sexo del jefe(a),Sexo de la (el) jefa(e) del hogar,Caracter,1,"1,2",1,Hombre,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
17,SEXO JEFE,Sexo del jefe(a),Sexo de la (el) jefa(e) del hogar,Caracter,1,"1,2",2,Mujer,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
18,EDAD_JEFE,Edad del jefe(a),Edad de la (el) jefa(e) del hogar,Caracter,3,"016…110, 999","016…110, 999",Rango válido de edad para el jefe del hogar,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",01,12 a 14,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",02,15 a 19,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",03,20 a 24,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",04,25 a 29,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",05,30 a 34,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",06,35 a 39,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",07,40 a 44,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",08,45 a 49,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",09,50 a 54,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",10,55 a 59,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",11,60 a 64,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",12,65 a 69,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",13,70 a 74,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",14,75 a 79,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",15,80 a 84,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",16,85 y más,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
19,GQE_JEFE,Grupos quinquenales de edad del jefe(a),Grupos quinquenales de edad de la (el) jefa(e) del hogar,Caracter,2,"01…16, 99",99,Edad no especificada,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,00,Ninguno,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,01,Preescolar o kínder,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,02,Primaria,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,03,Secundaria,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,04,Normal básica,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,05,Estudio técnico terminal con secundaria,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,06,Preparatoria o bachillerato,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,07,Estudio técnico superior con preparatoria terminada,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,08,Licenciatura o Ingeniería,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,09,Especialidad,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,10,Maestría,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
20,NIV_JEFE,Nivel de escolaridad del jefe(a),Nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,2,00…11,11,Doctorado,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,0,Cero grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,1,Un grado aprobado,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,2,Dos grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,3,Tres grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,4,Cuatro grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,5,Cinco grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,6,Seis grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,7,Siete grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,8,Ocho o más grados aprobados,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
21,GRA_JEFE,Grados aprobados del jefe(a),Grados aprobados en el nivel de escolaridad de la (el) jefa(e) del hogar,Caracter,1,0…9,9,No especificado,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
22,HLI_JEFE,Condición de habla de lengua indígena del jefe(a),Condición de habla de lengua indígena de la (el) jefa(e) del hogar,Caracter,1,"1,2,9",1,Jefe del Hogar hablante de lengua indígena,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
22,HLI_JEFE,Condición de habla de lengua indígena del jefe(a),Condición de habla de lengua indígena de la (el) jefa(e) del hogar,Caracter,1,"1,2,9",2,Jefe del hogar no hablante de lengua indígena,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
22,HLI_JEFE,Condición de habla de lengua indígena del jefe(a),Condición de habla de lengua indígena de la (el) jefa(e) del hogar,Caracter,1,"1,2,9",9,Condición de habla indígena no especificada para el Jefe del Hogar,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,1,Vive con su pareja en unión libre,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,2,Está separada(o) de una unión libre,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,3,Está separada(o) de un matrimonio,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,4,Está divorciada(o),,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,5,Es viuda(o),,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,6,Está casada(o),,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
23,SC_JEFE,Situación conyugal de jefe,Situación conyugal de la (el) Jefa (e) del hogar,Caracter,1,1…7,7,Está soltera(o),,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
24,MIGRA_HO,Condición de migración internacional en el hogar,Condición de migración internacional en el hogar,Caracter,1,"1,2,9",1,Con migrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
24,MIGRA_HO,Condición de migración internacional en el hogar,Condición de migración internacional en el hogar,Caracter,1,"1,2,9",2,Sin migrantes,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
24,MIGRA_HO,Condición de migración internacional en el hogar,Condición de migración internacional en el hogar,Caracter,1,"1,2,9",9,Condición de migración en el hogar no especificada,,,Factor de expansión y variables de explotación,THOGAR,,,,,,,,,,,,,,,,,,,,,,,
